Name,Location Type,Parent Name,Capacity,Latitude 1,Longitude 1,Latitude 2,Longitude 2,Latitude 3,Longitude 3,Latitude 4,Longitude 4,Latitude 5,Longitude 5,Circle Radius,Circle Center
U 113                         ,                              ,                              ,                              ,33.21863432403739,-96.8761100815676,33.218684250776086,-96.8761100815676,33.218684250776086,-96.87613993356054,33.21863432403739,-96.87613993356054,33.21865928740674             ,-96.87612500756407            ,                                                            ,                                                                                                    
U 112                         ,                              ,                              ,                              ,33.21863432403739,-96.87608022957468,33.218684250776086,-96.87608022957468,33.218684250776086,-96.8761100815676,33.21863432403739,-96.8761100815676,33.21865928740674             ,-96.87609515557115            ,                                                            ,                                                                                                    
U 111                         ,                              ,                              ,                              ,33.21863432403739,-96.87605037758176,33.218684250776086,-96.87605037758176,33.218684250776086,-96.87608022957468,33.21863432403739,-96.87608022957468,33.21865928740674             ,-96.87606530357823            ,                                                            ,                                                                                                    
U 110                         ,                              ,                              ,                              ,33.21863432403739,-96.87602052558883,33.218684250776086,-96.87602052558883,33.218684250776086,-96.87605037758176,33.21863432403739,-96.87605037758176,33.21865928740674             ,-96.8760354515853             ,                                                            ,                                                                                                    
U 109                         ,                              ,                              ,                              ,33.21863432403739,-96.87599067359591,33.218684250776086,-96.87599067359591,33.218684250776086,-96.87602052558883,33.21863432403739,-96.87602052558883,33.21865928740674             ,-96.87600559959238            ,                                                            ,                                                                                                    
U 108                         ,                              ,                              ,                              ,33.21863432403739,-96.87596082160299,33.218684250776086,-96.87596082160299,33.218684250776086,-96.87599067359591,33.21863432403739,-96.87599067359591,33.21865928740674             ,-96.87597574759945            ,                                                            ,                                                                                                    
U 107                         ,                              ,                              ,                              ,33.21863432403739,-96.87593096961005,33.218684250776086,-96.87593096961005,33.218684250776086,-96.87596082160299,33.21863432403739,-96.87596082160299,33.21865928740674             ,-96.87594589560652            ,                                                            ,                                                                                                    
U 106                         ,                              ,                              ,                              ,33.21863432403739,-96.87590111761713,33.218684250776086,-96.87590111761713,33.218684250776086,-96.87593096961005,33.21863432403739,-96.87593096961005,33.21865928740674             ,-96.8759160436136             ,                                                            ,                                                                                                    
U 105                         ,                              ,                              ,                              ,33.21863432403739,-96.87587126562421,33.218684250776086,-96.87587126562421,33.218684250776086,-96.87590111761713,33.21863432403739,-96.87590111761713,33.21865928740674             ,-96.87588619162068            ,                                                            ,                                                                                                    
U 104                         ,                              ,                              ,                              ,33.21863432403739,-96.87584141363128,33.218684250776086,-96.87584141363128,33.218684250776086,-96.87587126562421,33.21863432403739,-96.87587126562421,33.21865928740674             ,-96.87585633962775            ,                                                            ,                                                                                                    
U 103                         ,                              ,                              ,                              ,33.21863432403739,-96.87581156163836,33.218684250776086,-96.87581156163836,33.218684250776086,-96.87584141363128,33.21863432403739,-96.87584141363128,33.21865928740674             ,-96.87582648763482            ,                                                            ,                                                                                                    
U 102                         ,                              ,                              ,                              ,33.21863432403739,-96.87578170964544,33.218684250776086,-96.87578170964544,33.218684250776086,-96.87581156163836,33.21863432403739,-96.87581156163836,33.21865928740674             ,-96.8757966356419             ,                                                            ,                                                                                                    
U 101                         ,                              ,                              ,                              ,33.21863432403739,-96.8757518576525,33.218684250776086,-96.8757518576525,33.218684250776086,-96.87578170964544,33.21863432403739,-96.87578170964544,33.21865928740674             ,-96.87576678364897            ,                                                            ,                                                                                                    
U 100                         ,                              ,                              ,                              ,33.21863432403739,-96.87572200565958,33.218684250776086,-96.87572200565958,33.218684250776086,-96.8757518576525,33.21863432403739,-96.8757518576525,33.21865928740674             ,-96.87573693165605            ,                                                            ,                                                                                                    
U 99                          ,                              ,                              ,                              ,33.21863432403739,-96.87569215366666,33.218684250776086,-96.87569215366666,33.218684250776086,-96.87572200565958,33.21863432403739,-96.87572200565958,33.21865928740674             ,-96.87570707966313            ,                                                            ,                                                                                                    
U 98                          ,                              ,                              ,                              ,33.21863432403739,-96.87566230167373,33.218684250776086,-96.87566230167373,33.218684250776086,-96.87569215366666,33.21863432403739,-96.87569215366666,33.21865928740674             ,-96.8756772276702             ,                                                            ,                                                                                                    
U 97                          ,                              ,                              ,                              ,33.21863432403739,-96.87563244968081,33.218684250776086,-96.87563244968081,33.218684250776086,-96.87566230167373,33.21863432403739,-96.87566230167373,33.21865928740674             ,-96.87564737567727            ,                                                            ,                                                                                                    
U 96                          ,                              ,                              ,                              ,33.21863432403739,-96.87560259768789,33.218684250776086,-96.87560259768789,33.218684250776086,-96.87563244968081,33.21863432403739,-96.87563244968081,33.21865928740674             ,-96.87561752368435            ,                                                            ,                                                                                                    
U 95                          ,                              ,                              ,                              ,33.21863432403739,-96.87557274569495,33.218684250776086,-96.87557274569495,33.218684250776086,-96.87560259768789,33.21863432403739,-96.87560259768789,33.21865928740674             ,-96.87558767169142            ,                                                            ,                                                                                                    
U 94                          ,                              ,                              ,                              ,33.21863432403739,-96.87554289370203,33.218684250776086,-96.87554289370203,33.218684250776086,-96.87557274569495,33.21863432403739,-96.87557274569495,33.21865928740674             ,-96.8755578196985             ,                                                            ,                                                                                                    
U 93                          ,                              ,                              ,                              ,33.21863432403739,-96.87551304170911,33.218684250776086,-96.87551304170911,33.218684250776086,-96.87554289370203,33.21863432403739,-96.87554289370203,33.21865928740674             ,-96.87552796770558            ,                                                            ,                                                                                                    
U 92                          ,                              ,                              ,                              ,33.21863432403739,-96.87548318971618,33.218684250776086,-96.87548318971618,33.218684250776086,-96.87551304170911,33.21863432403739,-96.87551304170911,33.21865928740674             ,-96.87549811571265            ,                                                            ,                                                                                                    
U 91                          ,                              ,                              ,                              ,33.21863432403739,-96.87545333772326,33.218684250776086,-96.87545333772326,33.218684250776086,-96.87548318971618,33.21863432403739,-96.87548318971618,33.21865928740674             ,-96.87546826371972            ,                                                            ,                                                                                                    
U 113                         ,                              ,                              ,                              ,33.218510909504936,-96.87635989643061,33.218565324115694,-96.87635989643061,33.218565324115694,-96.87638942866946,33.218510909504936,-96.87638942866946,33.218538116810315            ,-96.87637466255003            ,                                                            ,                                                                                                    
U 112                         ,                              ,                              ,                              ,33.218510909504936,-96.87633036419177,33.218565324115694,-96.87633036419177,33.218565324115694,-96.87635989643061,33.218510909504936,-96.87635989643061,33.218538116810315            ,-96.8763451303112             ,                                                            ,                                                                                                    
U 111                         ,                              ,                              ,                              ,33.218510909504936,-96.87630083195293,33.218565324115694,-96.87630083195293,33.218565324115694,-96.87633036419177,33.218510909504936,-96.87633036419177,33.218538116810315            ,-96.87631559807235            ,                                                            ,                                                                                                    
U 110                         ,                              ,                              ,                              ,33.218510909504936,-96.87627129971409,33.218565324115694,-96.87627129971409,33.218565324115694,-96.87630083195293,33.218510909504936,-96.87630083195293,33.218538116810315            ,-96.87628606583351            ,                                                            ,                                                                                                    
U 109                         ,                              ,                              ,                              ,33.218510909504936,-96.87624176747525,33.218565324115694,-96.87624176747525,33.218565324115694,-96.87627129971409,33.218510909504936,-96.87627129971409,33.218538116810315            ,-96.87625653359467            ,                                                            ,                                                                                                    
U 108                         ,                              ,                              ,                              ,33.218510909504936,-96.87621223523641,33.218565324115694,-96.87621223523641,33.218565324115694,-96.87624176747525,33.218510909504936,-96.87624176747525,33.218538116810315            ,-96.87622700135583            ,                                                            ,                                                                                                    
U 107                         ,                              ,                              ,                              ,33.218510909504936,-96.87618270299757,33.218565324115694,-96.87618270299757,33.218565324115694,-96.87621223523641,33.218510909504936,-96.87621223523641,33.218538116810315            ,-96.87619746911699            ,                                                            ,                                                                                                    
U 106                         ,                              ,                              ,                              ,33.218510909504936,-96.87615317075873,33.218565324115694,-96.87615317075873,33.218565324115694,-96.87618270299757,33.218510909504936,-96.87618270299757,33.218538116810315            ,-96.87616793687815            ,                                                            ,                                                                                                    
U 105                         ,                              ,                              ,                              ,33.218510909504936,-96.87612363851989,33.218565324115694,-96.87612363851989,33.218565324115694,-96.87615317075873,33.218510909504936,-96.87615317075873,33.218538116810315            ,-96.8761384046393             ,                                                            ,                                                                                                    
U 104                         ,                              ,                              ,                              ,33.218510909504936,-96.87609410628104,33.218565324115694,-96.87609410628104,33.218565324115694,-96.87612363851989,33.218510909504936,-96.87612363851989,33.218538116810315            ,-96.87610887240047            ,                                                            ,                                                                                                    
U 103                         ,                              ,                              ,                              ,33.218510909504936,-96.8760645740422,33.218565324115694,-96.8760645740422,33.218565324115694,-96.87609410628104,33.218510909504936,-96.87609410628104,33.218538116810315            ,-96.87607934016162            ,                                                            ,                                                                                                    
U 102                         ,                              ,                              ,                              ,33.218510909504936,-96.87603504180336,33.218565324115694,-96.87603504180336,33.218565324115694,-96.8760645740422,33.218510909504936,-96.8760645740422,33.218538116810315            ,-96.87604980792278            ,                                                            ,                                                                                                    
U 101                         ,                              ,                              ,                              ,33.218510909504936,-96.87600550956452,33.218565324115694,-96.87600550956452,33.218565324115694,-96.87603504180336,33.218510909504936,-96.87603504180336,33.218538116810315            ,-96.87602027568394            ,                                                            ,                                                                                                    
U 100                         ,                              ,                              ,                              ,33.218510909504936,-96.87597597732568,33.218565324115694,-96.87597597732568,33.218565324115694,-96.87600550956452,33.218510909504936,-96.87600550956452,33.218538116810315            ,-96.8759907434451             ,                                                            ,                                                                                                    
U 99                          ,                              ,                              ,                              ,33.218510909504936,-96.87594644508684,33.218565324115694,-96.87594644508684,33.218565324115694,-96.87597597732568,33.218510909504936,-96.87597597732568,33.218538116810315            ,-96.87596121120626            ,                                                            ,                                                                                                    
U 98                          ,                              ,                              ,                              ,33.218510909504936,-96.875916912848,33.218565324115694,-96.875916912848,33.218565324115694,-96.87594644508684,33.218510909504936,-96.87594644508684,33.218538116810315            ,-96.87593167896742            ,                                                            ,                                                                                                    
U 97                          ,                              ,                              ,                              ,33.218510909504936,-96.87588738060916,33.218565324115694,-96.87588738060916,33.218565324115694,-96.875916912848,33.218510909504936,-96.875916912848,33.218538116810315            ,-96.87590214672858            ,                                                            ,                                                                                                    
U 96                          ,                              ,                              ,                              ,33.218510909504936,-96.87585784837032,33.218565324115694,-96.87585784837032,33.218565324115694,-96.87588738060916,33.218510909504936,-96.87588738060916,33.218538116810315            ,-96.87587261448974            ,                                                            ,                                                                                                    
U 95                          ,                              ,                              ,                              ,33.218510909504936,-96.87582831613148,33.218565324115694,-96.87582831613148,33.218565324115694,-96.87585784837032,33.218510909504936,-96.87585784837032,33.218538116810315            ,-96.8758430822509             ,                                                            ,                                                                                                    
U 94                          ,                              ,                              ,                              ,33.218510909504936,-96.87579878389263,33.218565324115694,-96.87579878389263,33.218565324115694,-96.87582831613148,33.218510909504936,-96.87582831613148,33.218538116810315            ,-96.87581355001205            ,                                                            ,                                                                                                    
U 93                          ,                              ,                              ,                              ,33.218510909504936,-96.8757692516538,33.218565324115694,-96.8757692516538,33.218565324115694,-96.87579878389263,33.218510909504936,-96.87579878389263,33.218538116810315            ,-96.87578401777321            ,                                                            ,                                                                                                    
U 92                          ,                              ,                              ,                              ,33.218510909504936,-96.87573971941495,33.218565324115694,-96.87573971941495,33.218565324115694,-96.8757692516538,33.218510909504936,-96.8757692516538,33.218538116810315            ,-96.87575448553437            ,                                                            ,                                                                                                    
U 91                          ,                              ,                              ,                              ,33.218510909504936,-96.87571018717611,33.218565324115694,-96.87571018717611,33.218565324115694,-96.87573971941495,33.218510909504936,-96.87573971941495,33.218538116810315            ,-96.87572495329553            ,                                                            ,                                                                                                    
U 90                          ,                              ,                              ,                              ,33.218510909504936,-96.87568065493727,33.218565324115694,-96.87568065493727,33.218565324115694,-96.87571018717611,33.218510909504936,-96.87571018717611,33.218538116810315            ,-96.87569542105669            ,                                                            ,                                                                                                    
U 89                          ,                              ,                              ,                              ,33.21845873876388,-96.87632974951887,33.21851315340707,-96.87632974951887,33.21851315340707,-96.87635925381804,33.21845873876388,-96.87635925381804,33.21848594608548             ,-96.87634450166846            ,                                                            ,                                                                                                    
U 88                          ,                              ,                              ,                              ,33.21845873876388,-96.87630024521971,33.21851315340707,-96.87630024521971,33.21851315340707,-96.87632974951887,33.21845873876388,-96.87632974951887,33.21848594608548             ,-96.87631499736929            ,                                                            ,                                                                                                    
U 87                          ,                              ,                              ,                              ,33.21845873876388,-96.87627074092055,33.21851315340707,-96.87627074092055,33.21851315340707,-96.87630024521971,33.21845873876388,-96.87630024521971,33.21848594608548             ,-96.87628549307013            ,                                                            ,                                                                                                    
U 86                          ,                              ,                              ,                              ,33.21845873876388,-96.87624123662138,33.21851315340707,-96.87624123662138,33.21851315340707,-96.87627074092055,33.21845873876388,-96.87627074092055,33.21848594608548             ,-96.87625598877096            ,                                                            ,                                                                                                    
U 85                          ,                              ,                              ,                              ,33.21845873876388,-96.87621173232222,33.21851315340707,-96.87621173232222,33.21851315340707,-96.87624123662138,33.21845873876388,-96.87624123662138,33.21848594608548             ,-96.8762264844718             ,                                                            ,                                                                                                    
U 84                          ,                              ,                              ,                              ,33.21845873876388,-96.87618222802305,33.21851315340707,-96.87618222802305,33.21851315340707,-96.87621173232222,33.21845873876388,-96.87621173232222,33.21848594608548             ,-96.87619698017264            ,                                                            ,                                                                                                    
U 83                          ,                              ,                              ,                              ,33.21845873876388,-96.87615272372389,33.21851315340707,-96.87615272372389,33.21851315340707,-96.87618222802305,33.21845873876388,-96.87618222802305,33.21848594608548             ,-96.87616747587347            ,                                                            ,                                                                                                    
U 82                          ,                              ,                              ,                              ,33.21845873876388,-96.87612321942473,33.21851315340707,-96.87612321942473,33.21851315340707,-96.87615272372389,33.21845873876388,-96.87615272372389,33.21848594608548             ,-96.87613797157431            ,                                                            ,                                                                                                    
U 81                          ,                              ,                              ,                              ,33.21845873876388,-96.87609371512556,33.21851315340707,-96.87609371512556,33.21851315340707,-96.87612321942473,33.21845873876388,-96.87612321942473,33.21848594608548             ,-96.87610846727515            ,                                                            ,                                                                                                    
U 80                          ,                              ,                              ,                              ,33.21845873876388,-96.8760642108264,33.21851315340707,-96.8760642108264,33.21851315340707,-96.87609371512556,33.21845873876388,-96.87609371512556,33.21848594608548             ,-96.87607896297598            ,                                                            ,                                                                                                    
U 79                          ,                              ,                              ,                              ,33.21845873876388,-96.87603470652724,33.21851315340707,-96.87603470652724,33.21851315340707,-96.8760642108264,33.21845873876388,-96.8760642108264,33.21848594608548             ,-96.87604945867682            ,                                                            ,                                                                                                    
U 78                          ,                              ,                              ,                              ,33.21845873876388,-96.87600520222807,33.21851315340707,-96.87600520222807,33.21851315340707,-96.87603470652724,33.21845873876388,-96.87603470652724,33.21848594608548             ,-96.87601995437765            ,                                                            ,                                                                                                    
U 77                          ,                              ,                              ,                              ,33.21845873876388,-96.87597569792891,33.21851315340707,-96.87597569792891,33.21851315340707,-96.87600520222807,33.21845873876388,-96.87600520222807,33.21848594608548             ,-96.87599045007849            ,                                                            ,                                                                                                    
U 76                          ,                              ,                              ,                              ,33.21845873876388,-96.87594619362974,33.21851315340707,-96.87594619362974,33.21851315340707,-96.87597569792891,33.21845873876388,-96.87597569792891,33.21848594608548             ,-96.87596094577933            ,                                                            ,                                                                                                    
U 75                          ,                              ,                              ,                              ,33.21845873876388,-96.87591668933058,33.21851315340707,-96.87591668933058,33.21851315340707,-96.87594619362974,33.21845873876388,-96.87594619362974,33.21848594608548             ,-96.87593144148016            ,                                                            ,                                                                                                    
U 74                          ,                              ,                              ,                              ,33.21845873876388,-96.87588718503142,33.21851315340707,-96.87588718503142,33.21851315340707,-96.87591668933058,33.21845873876388,-96.87591668933058,33.21848594608548             ,-96.875901937181              ,                                                            ,                                                                                                    
U 73                          ,                              ,                              ,                              ,33.21845873876388,-96.87585768073225,33.21851315340707,-96.87585768073225,33.21851315340707,-96.87588718503142,33.21845873876388,-96.87588718503142,33.21848594608548             ,-96.87587243288183            ,                                                            ,                                                                                                    
U 72                          ,                              ,                              ,                              ,33.21845873876388,-96.87582817643309,33.21851315340707,-96.87582817643309,33.21851315340707,-96.87585768073225,33.21845873876388,-96.87585768073225,33.21848594608548             ,-96.87584292858267            ,                                                            ,                                                                                                    
U 71                          ,                              ,                              ,                              ,33.21845873876388,-96.87579867213393,33.21851315340707,-96.87579867213393,33.21851315340707,-96.87582817643309,33.21845873876388,-96.87582817643309,33.21848594608548             ,-96.8758134242835             ,                                                            ,                                                                                                    
U 70                          ,                              ,                              ,                              ,33.21845873876388,-96.87576916783476,33.21851315340707,-96.87576916783476,33.21851315340707,-96.87579867213393,33.21845873876388,-96.87579867213393,33.21848594608548             ,-96.87578391998434            ,                                                            ,                                                                                                    
U 69                          ,                              ,                              ,                              ,33.21845873876388,-96.8757396635356,33.21851315340707,-96.8757396635356,33.21851315340707,-96.87576916783476,33.21845873876388,-96.87576916783476,33.21848594608548             ,-96.87575441568518            ,                                                            ,                                                                                                    
U 68                          ,                              ,                              ,                              ,33.21845873876388,-96.87571015923643,33.21851315340707,-96.87571015923643,33.21851315340707,-96.8757396635356,33.21845873876388,-96.8757396635356,33.21848594608548             ,-96.87572491138602            ,                                                            ,                                                                                                    
U 67                          ,                              ,                              ,                              ,33.21864947035437,-96.87756046436155,33.218710055596105,-96.87756046436155,33.218710055596105,-96.87759172886038,33.21864947035437,-96.87759172886038,33.21867976297524             ,-96.87757609661097            ,                                                            ,                                                                                                    
U 66                          ,                              ,                              ,                              ,33.21864947035437,-96.87752919986272,33.218710055596105,-96.87752919986272,33.218710055596105,-96.87756046436155,33.21864947035437,-96.87756046436155,33.21867976297524             ,-96.87754483211214            ,                                                            ,                                                                                                    
U 65                          ,                              ,                              ,                              ,33.21864947035437,-96.87749793536389,33.218710055596105,-96.87749793536389,33.218710055596105,-96.87752919986272,33.21864947035437,-96.87752919986272,33.21867976297524             ,-96.8775135676133             ,                                                            ,                                                                                                    
U 64                          ,                              ,                              ,                              ,33.21864947035437,-96.87746667086506,33.218710055596105,-96.87746667086506,33.218710055596105,-96.87749793536389,33.21864947035437,-96.87749793536389,33.21867976297524             ,-96.87748230311448            ,                                                            ,                                                                                                    
U 63                          ,                              ,                              ,                              ,33.21864947035437,-96.87743540636623,33.218710055596105,-96.87743540636623,33.218710055596105,-96.87746667086506,33.21864947035437,-96.87746667086506,33.21867976297524             ,-96.87745103861565            ,                                                            ,                                                                                                    
U 62                          ,                              ,                              ,                              ,33.21864947035437,-96.8774041418674,33.218710055596105,-96.8774041418674,33.218710055596105,-96.87743540636623,33.21864947035437,-96.87743540636623,33.21867976297524             ,-96.87741977411682            ,                                                            ,                                                                                                    
U 61                          ,                              ,                              ,                              ,33.21864947035437,-96.87737287736857,33.218710055596105,-96.87737287736857,33.218710055596105,-96.8774041418674,33.21864947035437,-96.8774041418674,33.21867976297524             ,-96.87738850961799            ,                                                            ,                                                                                                    
U 60                          ,                              ,                              ,                              ,33.21864947035437,-96.87734161286974,33.218710055596105,-96.87734161286974,33.218710055596105,-96.87737287736857,33.21864947035437,-96.87737287736857,33.21867976297524             ,-96.87735724511916            ,                                                            ,                                                                                                    
U 59                          ,                              ,                              ,                              ,33.21865283620223,-96.87717927536222,33.21870051903306,-96.87717927536222,33.21870051903306,-96.8772088435235,33.21865283620223,-96.8772088435235,33.218676677617644            ,-96.87719405944287            ,                                                            ,                                                                                                    
U 58                          ,                              ,                              ,                              ,33.21865283620223,-96.87714970720094,33.21870051903306,-96.87714970720094,33.21870051903306,-96.87717927536222,33.21865283620223,-96.87717927536222,33.218676677617644            ,-96.87716449128158            ,                                                            ,                                                                                                    
U 57                          ,                              ,                              ,                              ,33.21865283620223,-96.87712013903966,33.21870051903306,-96.87712013903966,33.21870051903306,-96.87714970720094,33.21865283620223,-96.87714970720094,33.218676677617644            ,-96.87713492312031            ,                                                            ,                                                                                                    
U 56                          ,                              ,                              ,                              ,33.21865283620223,-96.87709057087837,33.21870051903306,-96.87709057087837,33.21870051903306,-96.87712013903966,33.21865283620223,-96.87712013903966,33.218676677617644            ,-96.87710535495901            ,                                                            ,                                                                                                    
U 55                          ,                              ,                              ,                              ,33.21865283620223,-96.87706100271708,33.21870051903306,-96.87706100271708,33.21870051903306,-96.87709057087837,33.21865283620223,-96.87709057087837,33.218676677617644            ,-96.87707578679772            ,                                                            ,                                                                                                    
U 54                          ,                              ,                              ,                              ,33.21865283620223,-96.8770314345558,33.21870051903306,-96.8770314345558,33.21870051903306,-96.87706100271708,33.21865283620223,-96.87706100271708,33.218676677617644            ,-96.87704621863644            ,                                                            ,                                                                                                    
U 53                          ,                              ,                              ,                              ,33.21865283620223,-96.87700186639452,33.21870051903306,-96.87700186639452,33.21870051903306,-96.8770314345558,33.21865283620223,-96.8770314345558,33.218676677617644            ,-96.87701665047517            ,                                                            ,                                                                                                    
U 52                          ,                              ,                              ,                              ,33.21865283620223,-96.87697229823324,33.21870051903306,-96.87697229823324,33.21870051903306,-96.87700186639452,33.21865283620223,-96.87700186639452,33.218676677617644            ,-96.87698708231389            ,                                                            ,                                                                                                    
U 51                          ,                              ,                              ,                              ,33.21865283620223,-96.87694273007196,33.21870051903306,-96.87694273007196,33.21870051903306,-96.87697229823324,33.21865283620223,-96.87697229823324,33.218676677617644            ,-96.8769575141526             ,                                                            ,                                                                                                    
U 50                          ,                              ,                              ,                              ,33.21865283620223,-96.87691316191068,33.21870051903306,-96.87691316191068,33.21870051903306,-96.87694273007196,33.21865283620223,-96.87694273007196,33.218676677617644            ,-96.87692794599133            ,                                                            ,                                                                                                    
U 49                          ,                              ,                              ,                              ,33.21865283620223,-96.87688359374938,33.21870051903306,-96.87688359374938,33.21870051903306,-96.87691316191068,33.21865283620223,-96.87691316191068,33.218676677617644            ,-96.87689837783003            ,                                                            ,                                                                                                    
U 48                          ,                              ,                              ,                              ,33.21865283620223,-96.8768540255881,33.21870051903306,-96.8768540255881,33.21870051903306,-96.87688359374938,33.21865283620223,-96.87688359374938,33.218676677617644            ,-96.87686880966874            ,                                                            ,                                                                                                    
U 47                          ,                              ,                              ,                              ,33.21865283620223,-96.87682445742682,33.21870051903306,-96.87682445742682,33.21870051903306,-96.8768540255881,33.21865283620223,-96.8768540255881,33.218676677617644            ,-96.87683924150745            ,                                                            ,                                                                                                    
U 46                          ,                              ,                              ,                              ,33.21865283620223,-96.87679488926554,33.21870051903306,-96.87679488926554,33.21870051903306,-96.87682445742682,33.21865283620223,-96.87682445742682,33.218676677617644            ,-96.87680967334619            ,                                                            ,                                                                                                    
